5292,88,0.0,0
5316,851,0.0,0
4812,284,0.0,0
5189,91,0.0,0
5255,84,0.0,0
5233,88,0.25,0
4869,851,0.25,0
5026,284,0.25,0
4812,91,0.25,0
4862,84,0.25,0
4987,88,0.5,0
4918,851,0.5,0
5083,284,0.5,0
4787,91,0.5,0
5246,84,0.5,0
4785,88,1.0,0
4803,851,1.0,0
4786,284,1.0,0
4917,91,1.0,0
4865,84,1.0,0
4792,88,2.0,0
4790,851,2.0,0
4789,284,2.0,0
4809,91,2.0,0
4785,84,2.0,0
5292,88,0.0,1
6187,851,0.0,1
5440,284,0.0,1
7419,91,0.0,1
6226,84,0.0,1
6259,88,0.25,1
7211,851,0.25,1
5491,284,0.25,1
7439,91,0.25,1
7426,84,0.25,1
5104,88,0.5,1
6331,851,0.5,1
6211,284,0.5,1
7466,91,0.5,1
6553,84,0.5,1
5719,88,1.0,1
7152,851,1.0,1
4786,284,1.0,1
4916,91,1.0,1
6439,84,1.0,1
7420,88,2.0,1
7415,851,2.0,1
4795,284,2.0,1
7451,91,2.0,1
4784,84,2.0,1
6213,88,0.0,2
6329,851,0.0,2
7460,284,0.0,2
6395,91,0.0,2
5818,84,0.0,2
6874,88,0.25,2
6448,851,0.25,2
5908,284,0.25,2
6353,91,0.25,2
7396,84,0.25,2
6510,88,0.5,2
7152,851,0.5,2
6805,284,0.5,2
7453,91,0.5,2
6626,84,0.5,2
4834,88,1.0,2
5738,851,1.0,2
5885,284,1.0,2
6591,91,1.0,2
6407,84,1.0,2
4828,88,2.0,2
7462,851,2.0,2
7463,284,2.0,2
4820,91,2.0,2
6040,84,2.0,2
7181,88,0.0,3
7180,851,0.0,3
7181,284,0.0,3
7181,91,0.0,3
7181,84,0.0,3
7181,88,0.25,3
7181,851,0.25,3
7181,284,0.25,3
7181,91,0.25,3
7181,84,0.25,3
7181,88,0.5,3
7181,851,0.5,3
7181,284,0.5,3
7181,91,0.5,3
7180,84,0.5,3
7180,88,1.0,3
7180,851,1.0,3
7181,284,1.0,3
7181,91,1.0,3
7180,84,1.0,3
7181,88,2.0,3
7181,851,2.0,3
7181,284,2.0,3
7181,91,2.0,3
7181,84,2.0,3
