5292,88,0.0,0
5316,851,0.0,0
4812,284,0.0,0
5189,91,0.0,0
5255,84,0.0,0
5314,88,0.25,0
5004,851,0.25,0
5336,284,0.25,0
5671,91,0.25,0
5102,84,0.25,0
5030,88,0.5,0
5285,851,0.5,0
5250,284,0.5,0
5247,91,0.5,0
5209,84,0.5,0
5001,88,1.0,0
5222,851,1.0,0
5068,284,1.0,0
4828,91,1.0,0
5227,84,1.0,0
5255,88,2.0,0
5136,851,2.0,0
5280,284,2.0,0
5370,91,2.0,0
5292,84,2.0,0
5292,88,0.0,1
6187,851,0.0,1
5440,284,0.0,1
7419,91,0.0,1
6226,84,0.0,1
5556,88,0.25,1
7441,851,0.25,1
6408,284,0.25,1
6723,91,0.25,1
7409,84,0.25,1
5029,88,0.5,1
5850,851,0.5,1
6395,284,0.5,1
6992,91,0.5,1
6575,84,0.5,1
5432,88,1.0,1
7460,851,1.0,1
5117,284,1.0,1
7459,91,1.0,1
6483,84,1.0,1
5561,88,2.0,1
7174,851,2.0,1
7202,284,2.0,1
7047,91,2.0,1
6714,84,2.0,1
6186,88,0.0,2
6800,851,0.0,2
7448,284,0.0,2
7420,91,0.0,2
6499,84,0.0,2
5557,88,0.25,2
7042,851,0.25,2
6673,284,0.25,2
6773,91,0.25,2
7411,84,0.25,2
6740,88,0.5,2
6217,851,0.5,2
7206,284,0.5,2
5584,91,0.5,2
7044,84,0.5,2
5355,88,1.0,2
7182,851,1.0,2
5479,284,1.0,2
7455,91,1.0,2
5692,84,1.0,2
5977,88,2.0,2
6997,851,2.0,2
6834,284,2.0,2
7106,91,2.0,2
6874,84,2.0,2
7181,88,0.0,3
7180,851,0.0,3
7181,284,0.0,3
7181,91,0.0,3
7181,84,0.0,3
7181,88,0.25,3
7181,851,0.25,3
7181,284,0.25,3
7180,91,0.25,3
7181,84,0.25,3
7181,88,0.5,3
7180,851,0.5,3
7181,284,0.5,3
7181,91,0.5,3
7181,84,0.5,3
7180,88,1.0,3
7181,851,1.0,3
7181,284,1.0,3
7181,91,1.0,3
7181,84,1.0,3
7181,88,2.0,3
7181,851,2.0,3
7181,284,2.0,3
7181,91,2.0,3
7181,84,2.0,3
