5485,88,0.0,0
5466,851,0.0,0
5562,284,0.0,0
5298,91,0.0,0
5519,84,0.0,0
4887,88,0.25,0
5584,851,0.25,0
5329,284,0.25,0
5710,91,0.25,0
4990,84,0.25,0
5551,88,0.5,0
5021,851,0.5,0
5258,284,0.5,0
5282,91,0.5,0
5230,84,0.5,0
5252,88,1.0,0
5426,851,1.0,0
5590,284,1.0,0
5400,91,1.0,0
4961,84,1.0,0
5202,88,2.0,0
5071,851,2.0,0
5030,284,2.0,0
5234,91,2.0,0
5154,84,2.0,0
6858,88,0.0,1
6029,851,0.0,1
6264,284,0.0,1
6014,91,0.0,1
7018,84,0.0,1
4887,88,0.25,1
6699,851,0.25,1
6855,284,0.25,1
6737,91,0.25,1
7437,84,0.25,1
7096,88,0.5,1
6345,851,0.5,1
7383,284,0.5,1
6820,91,0.5,1
7446,84,0.5,1
6679,88,1.0,1
6408,851,1.0,1
6218,284,1.0,1
6918,91,1.0,1
7101,84,1.0,1
7321,88,2.0,1
6959,851,2.0,1
6931,284,2.0,1
5759,91,2.0,1
6992,84,2.0,1
6038,88,0.0,2
5933,851,0.0,2
6914,284,0.0,2
6313,91,0.0,2
6570,84,0.0,2
7364,88,0.25,2
6754,851,0.25,2
5329,284,0.25,2
6465,91,0.25,2
6373,84,0.25,2
6118,88,0.5,2
6184,851,0.5,2
5380,284,0.5,2
6333,91,0.5,2
6306,84,0.5,2
6810,88,1.0,2
5476,851,1.0,2
6363,284,1.0,2
6870,91,1.0,2
5301,84,1.0,2
5409,88,2.0,2
5545,851,2.0,2
7284,284,2.0,2
7026,91,2.0,2
5509,84,2.0,2
7180,88,0.0,3
7181,851,0.0,3
7181,284,0.0,3
7181,91,0.0,3
7181,84,0.0,3
7181,88,0.25,3
7181,851,0.25,3
7180,284,0.25,3
7181,91,0.25,3
7181,84,0.25,3
7181,88,0.5,3
7181,851,0.5,3
7181,284,0.5,3
7181,91,0.5,3
7181,84,0.5,3
7181,88,1.0,3
7181,851,1.0,3
7180,284,1.0,3
7181,91,1.0,3
7181,84,1.0,3
7181,88,2.0,3
7180,851,2.0,3
7181,284,2.0,3
7181,91,2.0,3
7181,84,2.0,3
